train_loss,val_loss,best_mean,best_median,best_trimean,best_bst25,best_wst25,best_wst5,mean,median,trimean,bst25,wst25,wst5
13.145319775415285,8.072832687191232,8.072832687191232,4.309935092926025,6.077363073825836,2.382147974156319,19.573317329088848,21.60271644592285,8.072832687191232,4.309935092926025,6.077363073825836,2.382147974156319,19.573317329088848,21.60271644592285
12.247191857064934,0,8.072832687191232,4.309935092926025,6.077363073825836,2.382147974156319,19.573317329088848,21.60271644592285,8.072832687191232,4.309935092926025,6.077363073825836,2.382147974156319,19.573317329088848,21.60271644592285
12.373762291779933,0,8.072832687191232,4.309935092926025,6.077363073825836,2.382147974156319,19.573317329088848,21.60271644592285,8.072832687191232,4.309935092926025,6.077363073825836,2.382147974156319,19.573317329088848,21.60271644592285
10.77903377144821,0,8.072832687191232,4.309935092926025,6.077363073825836,2.382147974156319,19.573317329088848,21.60271644592285,8.072832687191232,4.309935092926025,6.077363073825836,2.382147974156319,19.573317329088848,21.60271644592285
10.616789463013017,0,8.072832687191232,4.309935092926025,6.077363073825836,2.382147974156319,19.573317329088848,21.60271644592285,8.072832687191232,4.309935092926025,6.077363073825836,2.382147974156319,19.573317329088848,21.60271644592285
10.37188322846053,9.361690630357732,8.072832687191232,4.309935092926025,6.077363073825836,2.382147974156319,19.573317329088848,21.60271644592285,9.361690630357732,9.35884952545166,9.231157183647156,3.9921487671263676,14.542440931002298,15.92564964294433
10.754303160946728,0,8.072832687191232,4.309935092926025,6.077363073825836,2.382147974156319,19.573317329088848,21.60271644592285,9.361690630357732,9.35884952545166,9.231157183647156,3.9921487671263676,14.542440931002298,15.92564964294433
10.200147581957575,0,8.072832687191232,4.309935092926025,6.077363073825836,2.382147974156319,19.573317329088848,21.60271644592285,9.361690630357732,9.35884952545166,9.231157183647156,3.9921487671263676,14.542440931002298,15.92564964294433
10.648405048770137,0,8.072832687191232,4.309935092926025,6.077363073825836,2.382147974156319,19.573317329088848,21.60271644592285,9.361690630357732,9.35884952545166,9.231157183647156,3.9921487671263676,14.542440931002298,15.92564964294433
9.748490304855684,0,8.072832687191232,4.309935092926025,6.077363073825836,2.382147974156319,19.573317329088848,21.60271644592285,9.361690630357732,9.35884952545166,9.231157183647156,3.9921487671263676,14.542440931002298,15.92564964294433
8.996151675020485,6.419788284434213,6.419788284434213,4.740450859069824,5.28865510225296,1.8575020730495453,14.077374478181204,17.59049263000488,6.419788284434213,4.740450859069824,5.28865510225296,1.8575020730495453,14.077374478181204,17.59049263000488
7.497426741827761,0,6.419788284434213,4.740450859069824,5.28865510225296,1.8575020730495453,14.077374478181204,17.59049263000488,6.419788284434213,4.740450859069824,5.28865510225296,1.8575020730495453,14.077374478181204,17.59049263000488
7.2815579740935075,0,6.419788284434213,4.740450859069824,5.28865510225296,1.8575020730495453,14.077374478181204,17.59049263000488,6.419788284434213,4.740450859069824,5.28865510225296,1.8575020730495453,14.077374478181204,17.59049263000488
7.0972039973201095,0,6.419788284434213,4.740450859069824,5.28865510225296,1.8575020730495453,14.077374478181204,17.59049263000488,6.419788284434213,4.740450859069824,5.28865510225296,1.8575020730495453,14.077374478181204,17.59049263000488
6.474197823957277,0,6.419788284434213,4.740450859069824,5.28865510225296,1.8575020730495453,14.077374478181204,17.59049263000488,6.419788284434213,4.740450859069824,5.28865510225296,1.8575020730495453,14.077374478181204,17.59049263000488
6.7266760767292535,4.731395543015823,4.731395543015823,4.110946178436279,4.281142890453339,1.6880605959511819,8.773264000813166,10.955244636535644,4.731395543015823,4.110946178436279,4.281142890453339,1.6880605959511819,8.773264000813166,10.955244636535644
6.285440885218593,0,4.731395543015823,4.110946178436279,4.281142890453339,1.6880605959511819,8.773264000813166,10.955244636535644,4.731395543015823,4.110946178436279,4.281142890453339,1.6880605959511819,8.773264000813166,10.955244636535644
6.582630351323409,0,4.731395543015823,4.110946178436279,4.281142890453339,1.6880605959511819,8.773264000813166,10.955244636535644,4.731395543015823,4.110946178436279,4.281142890453339,1.6880605959511819,8.773264000813166,10.955244636535644
6.169772548773043,0,4.731395543015823,4.110946178436279,4.281142890453339,1.6880605959511819,8.773264000813166,10.955244636535644,4.731395543015823,4.110946178436279,4.281142890453339,1.6880605959511819,8.773264000813166,10.955244636535644
6.281647298062382,0,4.731395543015823,4.110946178436279,4.281142890453339,1.6880605959511819,8.773264000813166,10.955244636535644,4.731395543015823,4.110946178436279,4.281142890453339,1.6880605959511819,8.773264000813166,10.955244636535644
5.9260741093227915,3.7603192578547846,3.7603192578547846,2.6515870094299316,3.008465588092804,1.0169665420309026,7.995130469401677,9.718274879455565,3.7603192578547846,2.6515870094299316,3.008465588092804,1.0169665420309026,7.995130469401677,9.718274879455565
5.961888150992682,0,3.7603192578547846,2.6515870094299316,3.008465588092804,1.0169665420309026,7.995130469401677,9.718274879455565,3.7603192578547846,2.6515870094299316,3.008465588092804,1.0169665420309026,7.995130469401677,9.718274879455565
6.097851956268099,0,3.7603192578547846,2.6515870094299316,3.008465588092804,1.0169665420309026,7.995130469401677,9.718274879455565,3.7603192578547846,2.6515870094299316,3.008465588092804,1.0169665420309026,7.995130469401677,9.718274879455565
5.811016135468175,0,3.7603192578547846,2.6515870094299316,3.008465588092804,1.0169665420309026,7.995130469401677,9.718274879455565,3.7603192578547846,2.6515870094299316,3.008465588092804,1.0169665420309026,7.995130469401677,9.718274879455565
5.60514211283117,0,3.7603192578547846,2.6515870094299316,3.008465588092804,1.0169665420309026,7.995130469401677,9.718274879455565,3.7603192578547846,2.6515870094299316,3.008465588092804,1.0169665420309026,7.995130469401677,9.718274879455565
5.765165156770822,3.6864602472731676,3.6864602472731676,3.0318965911865234,3.2084458470344543,1.405468981950841,7.067267109950383,8.507414817810059,3.6864602472731676,3.0318965911865234,3.2084458470344543,1.405468981950841,7.067267109950383,8.507414817810059
5.777212406722411,0,3.6864602472731676,3.0318965911865234,3.2084458470344543,1.405468981950841,7.067267109950383,8.507414817810059,3.6864602472731676,3.0318965911865234,3.2084458470344543,1.405468981950841,7.067267109950383,8.507414817810059
5.758002971281791,0,3.6864602472731676,3.0318965911865234,3.2084458470344543,1.405468981950841,7.067267109950383,8.507414817810059,3.6864602472731676,3.0318965911865234,3.2084458470344543,1.405468981950841,7.067267109950383,8.507414817810059
5.680937145249353,0,3.6864602472731676,3.0318965911865234,3.2084458470344543,1.405468981950841,7.067267109950383,8.507414817810059,3.6864602472731676,3.0318965911865234,3.2084458470344543,1.405468981950841,7.067267109950383,8.507414817810059
5.701588875385577,0,3.6864602472731676,3.0318965911865234,3.2084458470344543,1.405468981950841,7.067267109950383,8.507414817810059,3.6864602472731676,3.0318965911865234,3.2084458470344543,1.405468981950841,7.067267109950383,8.507414817810059
5.541112967444913,3.7245528437394313,3.6864602472731676,3.0318965911865234,3.2084458470344543,1.405468981950841,7.067267109950383,8.507414817810059,3.7245528437394313,3.1571552753448486,3.255194902420044,1.290938566815346,7.1775149802366895,8.526016426086423
5.713695713665365,0,3.6864602472731676,3.0318965911865234,3.2084458470344543,1.405468981950841,7.067267109950383,8.507414817810059,3.7245528437394313,3.1571552753448486,3.255194902420044,1.290938566815346,7.1775149802366895,8.526016426086423
5.491978704516523,0,3.6864602472731676,3.0318965911865234,3.2084458470344543,1.405468981950841,7.067267109950383,8.507414817810059,3.7245528437394313,3.1571552753448486,3.255194902420044,1.290938566815346,7.1775149802366895,8.526016426086423
5.466938543602785,0,3.6864602472731676,3.0318965911865234,3.2084458470344543,1.405468981950841,7.067267109950383,8.507414817810059,3.7245528437394313,3.1571552753448486,3.255194902420044,1.290938566815346,7.1775149802366895,8.526016426086423
5.248875273327714,0,3.6864602472731676,3.0318965911865234,3.2084458470344543,1.405468981950841,7.067267109950383,8.507414817810059,3.7245528437394313,3.1571552753448486,3.255194902420044,1.290938566815346,7.1775149802366895,8.526016426086423
5.352624764228559,3.295022060394918,3.295022060394918,2.7152676582336426,2.901750087738037,1.2824108768650826,6.347425729036331,7.579522800445557,3.295022060394918,2.7152676582336426,2.901750087738037,1.2824108768650826,6.347425729036331,7.579522800445557
5.229424682959403,0,3.295022060394918,2.7152676582336426,2.901750087738037,1.2824108768650826,6.347425729036331,7.579522800445557,3.295022060394918,2.7152676582336426,2.901750087738037,1.2824108768650826,6.347425729036331,7.579522800445557
5.5483694697747445,0,3.295022060394918,2.7152676582336426,2.901750087738037,1.2824108768650826,6.347425729036331,7.579522800445557,3.295022060394918,2.7152676582336426,2.901750087738037,1.2824108768650826,6.347425729036331,7.579522800445557
5.210408299610923,0,3.295022060394918,2.7152676582336426,2.901750087738037,1.2824108768650826,6.347425729036331,7.579522800445557,3.295022060394918,2.7152676582336426,2.901750087738037,1.2824108768650826,6.347425729036331,7.579522800445557
5.2098019890349585,0,3.295022060394918,2.7152676582336426,2.901750087738037,1.2824108768650826,6.347425729036331,7.579522800445557,3.295022060394918,2.7152676582336426,2.901750087738037,1.2824108768650826,6.347425729036331,7.579522800445557
5.214698559376055,4.16580876644957,3.295022060394918,2.7152676582336426,2.901750087738037,1.2824108768650826,6.347425729036331,7.579522800445557,4.16580876644957,3.4477598667144775,3.7447126507759094,1.272583227842412,7.970995704332988,8.824046325683593
4.920422013249435,0,3.295022060394918,2.7152676582336426,2.901750087738037,1.2824108768650826,6.347425729036331,7.579522800445557,4.16580876644957,3.4477598667144775,3.7447126507759094,1.272583227842412,7.970995704332988,8.824046325683593
5.300691055905536,0,3.295022060394918,2.7152676582336426,2.901750087738037,1.2824108768650826,6.347425729036331,7.579522800445557,4.16580876644957,3.4477598667144775,3.7447126507759094,1.272583227842412,7.970995704332988,8.824046325683593
5.394626021522803,0,3.295022060394918,2.7152676582336426,2.901750087738037,1.2824108768650826,6.347425729036331,7.579522800445557,4.16580876644957,3.4477598667144775,3.7447126507759094,1.272583227842412,7.970995704332988,8.824046325683593
5.164747879577501,0,3.295022060394918,2.7152676582336426,2.901750087738037,1.2824108768650826,6.347425729036331,7.579522800445557,4.16580876644957,3.4477598667144775,3.7447126507759094,1.272583227842412,7.970995704332988,8.824046325683593
5.1722452090487945,3.8543004508687075,3.295022060394918,2.7152676582336426,2.901750087738037,1.2824108768650826,6.347425729036331,7.579522800445557,3.8543004508687075,3.374812602996826,3.490817070007324,1.4320819625195036,7.062761316696803,8.709682655334472
5.318498410736665,0,3.295022060394918,2.7152676582336426,2.901750087738037,1.2824108768650826,6.347425729036331,7.579522800445557,3.8543004508687075,3.374812602996826,3.490817070007324,1.4320819625195036,7.062761316696803,8.709682655334472
5.043947494242311,0,3.295022060394918,2.7152676582336426,2.901750087738037,1.2824108768650826,6.347425729036331,7.579522800445557,3.8543004508687075,3.374812602996826,3.490817070007324,1.4320819625195036,7.062761316696803,8.709682655334472
5.237107073391805,0,3.295022060394918,2.7152676582336426,2.901750087738037,1.2824108768650826,6.347425729036331,7.579522800445557,3.8543004508687075,3.374812602996826,3.490817070007324,1.4320819625195036,7.062761316696803,8.709682655334472
4.771622832029036,0,3.295022060394918,2.7152676582336426,2.901750087738037,1.2824108768650826,6.347425729036331,7.579522800445557,3.8543004508687075,3.374812602996826,3.490817070007324,1.4320819625195036,7.062761316696803,8.709682655334472
5.09376514042509,2.8461466288519284,2.8461466288519284,2.321530342102051,2.470484346151352,0.7213775396664092,5.744640459616979,7.112328338623044,2.8461466288519284,2.321530342102051,2.470484346151352,0.7213775396664092,5.744640459616979,7.112328338623044
4.9792193660517485,0,2.8461466288519284,2.321530342102051,2.470484346151352,0.7213775396664092,5.744640459616979,7.112328338623044,2.8461466288519284,2.321530342102051,2.470484346151352,0.7213775396664092,5.744640459616979,7.112328338623044
5.1741448048118865,0,2.8461466288519284,2.321530342102051,2.470484346151352,0.7213775396664092,5.744640459616979,7.112328338623044,2.8461466288519284,2.321530342102051,2.470484346151352,0.7213775396664092,5.744640459616979,7.112328338623044
4.970613655204194,0,2.8461466288519284,2.321530342102051,2.470484346151352,0.7213775396664092,5.744640459616979,7.112328338623044,2.8461466288519284,2.321530342102051,2.470484346151352,0.7213775396664092,5.744640459616979,7.112328338623044
5.028743627360754,0,2.8461466288519284,2.321530342102051,2.470484346151352,0.7213775396664092,5.744640459616979,7.112328338623044,2.8461466288519284,2.321530342102051,2.470484346151352,0.7213775396664092,5.744640459616979,7.112328338623044
